Player Count,LINEUPS,TEAM,GP,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,PACE,PIE
5,P. Tucker - J. Harden - J. Embiid - M. Thybulle - T. Maxey,PHI,1,1,50,150,-100,0,0,0,0,100,50,0,0,26.6,80,300
5,P. Tucker - J. Harden - M. Harrell - G. Niang - D. Melton,PHI,1,1,0,250,-250,0,0,0,0,0,0,0,0,0,113.68,-40
5,P. Tucker - J. Harden - T. Harris - D. House Jr. - S. Milton,PHI,1,1,0,100,-100,0,0,0,0,100,50,0.5,0,0,97.63,-50
5,P. Tucker - J. Harden - T. Harris - G. Niang - D. Melton,PHI,1,1,66.7,100,-33.3,0,0,0,100,100,100,0.3,33.3,33.3,100,50
5,P. Tucker - J. Harden - T. Harris - G. Niang - S. Milton,PHI,1,1,0,200,-200,0,0,0,0,0,0,0,0,0,70.24,0
5,P. Tucker - J. Harden - T. Harris - M. Harrell - M. Thybulle,PHI,1,1,300,0,300,100,0,50,0,100,100,0,150,150,87.27,125
5,P. Tucker - M. Harrell - F. Korkmaz - D. House Jr. - S. Milton,PHI,1,1,33.3,200,-166.7,0,0,0,0,0,0,0.3,0,26.6,137.14,-33.3
5,P. Tucker - M. Harrell - G. Niang - D. Melton - P. Reed,PHI,1,1,100,66.7,33.3,50,1,20,0,100,50,0.3,100,69.4,162.58,100
5,P. Tucker - M. Harrell - G. Niang - M. Thybulle - T. Maxey,PHI,1,1,100,166.7,-66.7,0,0,0,0,100,50,0,50,50,88.89,14.3
5,P. Tucker - T. Harris - G. Niang - S. Milton - M. Thybulle,PHI,1,1,66.7,150,-83.3,0,0,0,50,100,60,0,0,20.5,96,0
5,P. Tucker - T. Harris - J. Embiid - D. House Jr. - S. Milton,PHI,1,1,200,133.3,66.7,0,0,0,0,0,0,0,100,106.4,94.74,60
5,P. Tucker - T. Harris - J. Embiid - F. Korkmaz - T. Maxey,PHI,1,1,100,0,100,0,0,0,0,0,0,0,100,100,139.35,150
5,P. Tucker - T. Harris - M. Thybulle - T. Maxey - P. Reed,PHI,1,1,0,0,0,0,0,0,0,0,0,0,0,0,92.9,40
5,T. Harris - F. Korkmaz - S. Milton - M. Thybulle - P. Reed,PHI,1,1,0,0,0,0,0,0,0,100,50,0.5,0,0,160,50
5,T. Harris - F. Korkmaz - S. Milton - T. Maxey - P. Reed,PHI,1,1,150,200,-50,100,0,25,100,0,100,0,50,52.1,90,55.6
5,T. Harris - G. Niang - D. House Jr. - S. Milton - T. Maxey,PHI,1,1,75,133.3,-58.3,100,0,20,0,100,33.3,0,50,50,118.59,33.3
5,T. Harris - J. Embiid - D. Melton - S. Milton - T. Maxey,PHI,1,1,0,150,-150,0,0,0,33.3,100,50,0.3,0,0,112.5,-100
5,T. Harris - J. Embiid - F. Korkmaz - D. House Jr. - S. Milton,PHI,1,1,100,100,0,100,1,33.3,0,0,0,0.5,100,100,122.03,50
5,T. Harris - J. Embiid - F. Korkmaz - M. Thybulle - P. Reed,PHI,1,1,0,0,0,0,0,0,33.3,100,50,0,0,0,120.75,0
5,T. Harris - J. Embiid - G. Niang - F. Korkmaz - D. Melton,PHI,1,1,200,0,200,0,0,0,0,0,0,0,100,100,75.79,0
5,T. Harris - J. Embiid - G. Niang - M. Thybulle - T. Maxey,PHI,1,1,100,200,-100,100,0,20,50,0,50,0,50,50,80.9,27.3
5,T. Harris - M. Harrell - D. Melton - S. Milton - M. Thybulle,PHI,1,1,100,0,100,0,0,0,100,100,100,0,50,50,108,166.7
5,T. Harris - M. Harrell - D. Melton - T. Maxey - P. Reed,PHI,1,1,0,300,-300,0,0,0,0,0,0,0.5,0,0,144,-33.3
5,T. Harris - M. Harrell - F. Korkmaz - D. Melton - M. Thybulle,PHI,1,1,100,200,-100,0,0,0,50,0,50,0,20,27.6,100.47,-14.3
5,T. Harris - M. Harrell - G. Niang - D. House Jr. - S. Milton,PHI,1,1,0,200,-200,0,0,0,0,100,100,0.7,0,0,110.77,-66.7
5,T. Harris - M. Harrell - G. Niang - M. Thybulle - T. Maxey,PHI,1,1,0,166.7,-166.7,0,0,0,0,0,0,0.5,0,0,100,-160
5,T. Harris - S. Milton - J. McDaniels - T. Maxey - P. Reed,PHI,1,1,66.7,0,66.7,0,0,0,0,66.7,50,0,50,50,125.22,150
5,D. House Jr. - S. Milton - M. Thybulle - P. Reed - J. Springer,PHI,1,0,0,50,-50,0,0,0,0,100,50,0,0,0,180,200
5,G. Niang - D. House Jr. - D. Melton - M. Thybulle - P. Reed,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0
5,G. Niang - D. House Jr. - D. Melton - M. Thybulle - T. Maxey,PHI,1,0,0,0,0,0,0,0,0,100,50,0,0,0,270,0
5,G. Niang - F. Korkmaz - D. House Jr. - P. Reed - J. Champagnie,PHI,1,0,0,300,-300,0,0,0,0,0,0,0,0,0,68.57,-33.3
5,G. Niang - F. Korkmaz - S. Milton - M. Thybulle - T. Maxey,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0
5,J. Embiid - D. House Jr. - D. Melton - S. Milton - M. Thybulle,PHI,1,0,0,200,-200,0,0,0,100,0,100,0,0,0,872.73,-50
5,J. Embiid - D. Melton - S. Milton - M. Thybulle - P. Reed,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,327.27,0
5,J. Embiid - G. Niang - D. House Jr. - M. Thybulle - T. Maxey,PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,99.31,100
5,J. Embiid - G. Niang - F. Korkmaz - S. Milton - T. Maxey,PHI,1,0,300,0,300,100,0,50,0,0,0,0,150,150,111.2,133.3
5,J. Harden - D. House Jr. - D. Melton - J. McDaniels - P. Reed,PHI,1,0,0,0,0,0,0,0,0,100,100,0,0,0,210.22,0
5,J. Harden - G. Niang - D. House Jr. - D. Melton - T. Maxey,PHI,1,0,200,0,200,0,0,0,0,0,0,0,0,113.6,189.47,200
5,J. Harden - G. Niang - M. Thybulle - T. Maxey - P. Reed,PHI,1,0,0,150,-150,0,0,0,0,0,0,0.5,0,0,198.62,-33.3
5,J. Harden - J. Embiid - D. House Jr. - S. Milton - J. McDaniels,PHI,1,0,0,300,-300,0,0,0,0,0,0,0,0,0,374.03,0
5,J. Harden - M. Harrell - D. House Jr. - D. Melton - M. Thybulle,PHI,1,0,0,100,-100,0,0,0,0,0,0,0,0,0,141.87,0
5,J. Harden - M. Harrell - D. House Jr. - D. Melton - T. Maxey,PHI,1,0,0,0,0,0,0,0,0,100,100,0,0,0,2400,100
5,J. Harden - M. Harrell - G. Niang - F. Korkmaz - S. Milton,PHI,1,0,0,0,0,0,0,0,100,0,100,0,0,0,288,100
5,J. Harden - T. Harris - G. Niang - D. Melton - S. Milton,PHI,1,0,200,0,200,0,0,0,0,0,0,0,100,100,234.15,200
5,J. Harden - T. Harris - J. Embiid - D. House Jr. - S. Milton,PHI,1,0,200,0,200,0,0,0,0,0,0,0,0,113.6,90,200
5,J. Harden - T. Harris - J. Embiid - F. Korkmaz - D. Melton,PHI,1,0,0,50,-50,0,0,0,0,100,100,0.5,0,0,626.09,0
5,J. Harden - T. Harris - J. Embiid - G. Niang - M. Thybulle,PHI,1,0,0,100,-100,0,0,0,0,0,0,0,0,0,102.86,66.7
5,J. Harden - T. Harris - M. Harrell - D. House Jr. - M. Thybulle,PHI,1,0,150,0,150,100,0,33.3,0,100,50,0,100,104.2,160,125
5,J. Harden - T. Harris - M. Harrell - D. House Jr. - T. Maxey,PHI,1,0,0,200,-200,0,0,0,50,0,50,0,0,0,148.97,-50
5,M. Harrell - G. Niang - S. Milton - M. Thybulle - P. Reed,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,197.26,0
5,P. Tucker - D. House Jr. - D. Melton - M. Thybulle - T. Maxey,PHI,1,0,200,100,100,0,0,0,0,0,0,0,100,100,480,50
5,P. Tucker - G. Niang - D. Melton - S. Milton - T. Maxey,PHI,1,0,200,0,200,0,0,0,0,0,0,0,0,113.6,288,200
5,P. Tucker - G. Niang - D. Melton - T. Maxey - P. Reed,PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,144,100
5,P. Tucker - G. Niang - S. Milton - M. Thybulle - T. Maxey,PHI,1,0,0,200,-200,0,0,0,0,0,0,1,0,0,169.41,-200
5,P. Tucker - J. Embiid - G. Niang - S. Milton - M. Thybulle,PHI,1,0,150,0,150,100,0,25,50,0,50,0,33.3,43.6,148.97,150
5,P. Tucker - J. Harden - T. Harris - F. Korkmaz - D. House Jr.,PHI,1,0,0,0,0,0,0,0,100,0,100,0,0,0,1200,100
5,P. Tucker - J. Harden - T. Harris - M. Thybulle - P. Reed,PHI,1,0,0,300,-300,0,0,0,50,0,50,0,0,0,450,-25
5,P. Tucker - M. Harrell - D. House Jr. - D. Melton - T. Maxey,PHI,1,0,200,300,-100,0,0,0,0,0,0,0,0,113.6,111.63,40
5,P. Tucker - M. Harrell - D. Melton - M. Thybulle - T. Maxey,PHI,1,0,200,300,-100,0,0,0,0,0,0,0,0,113.6,213.33,40
5,P. Tucker - M. Harrell - D. Melton - S. Milton - M. Thybulle,PHI,1,0,0,150,-150,0,0,0,0,0,0,0,0,0,454.74,0
5,P. Tucker - M. Harrell - G. Niang - T. Maxey - P. Reed,PHI,1,0,0,0,0,0,0,0,0,50,50,0,0,0,993.1,200
5,P. Tucker - T. Harris - D. House Jr. - D. Melton - P. Reed,PHI,1,0,100,150,-50,0,0,0,0,0,0,0,0,56.8,275.16,-50
5,P. Tucker - T. Harris - D. House Jr. - S. Milton - T. Maxey,PHI,1,0,0,200,-200,0,0,0,0,0,0,0,0,0,160,0
5,P. Tucker - T. Harris - D. Melton - M. Thybulle - T. Maxey,PHI,1,0,0,200,-200,0,0,0,50,0,50,0,0,0,732.2,-166.7
5,P. Tucker - T. Harris - D. Melton - S. Milton - T. Maxey,PHI,1,0,0,100,-100,0,0,0,0,0,0,0,0,0,480,0
5,P. Tucker - T. Harris - G. Niang - D. House Jr. - S. Milton,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.09,0
5,P. Tucker - T. Harris - J. Embiid - D. House Jr. - M. Thybulle,PHI,1,0,0,300,-300,0,0,0,0,0,0,0,0,0,316.48,0
5,P. Tucker - T. Harris - J. Embiid - D. Melton - J. McDaniels,PHI,1,0,0,0,0,0,0,0,0,100,100,0,0,0,872.73,0
5,P. Tucker - T. Harris - M. Harrell - F. Korkmaz - S. Milton,PHI,1,0,0,0,0,0,0,0,0,0,0,1,0,0,96,100
5,T. Harris - D. Melton - M. Thybulle - T. Maxey - P. Reed,PHI,1,0,0,100,-100,0,0,0,0,0,0,0,0,0,74.61,100
5,T. Harris - F. Korkmaz - D. House Jr. - D. Melton - S. Milton,PHI,1,0,0,100,-100,0,0,0,0,0,0,0,0,0,152.11,-33.3
5,T. Harris - F. Korkmaz - M. Thybulle - P. Reed - J. Springer,PHI,1,0,0,200,-200,0,0,0,0,0,0,0,0,0,360,-50
5,T. Harris - G. Niang - D. House Jr. - D. Melton - S. Milton,PHI,1,0,0,0,0,0,0,0,100,100,100,0,0,0,327.27,0
5,T. Harris - J. Embiid - F. Korkmaz - S. Milton - T. Maxey,PHI,1,0,100,0,100,0,0,0,0,0,0,0,0,56.8,84.71,0
5,T. Harris - J. Embiid - G. Niang - D. House Jr. - M. Thybulle,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0
5,T. Harris - J. Embiid - M. Thybulle - T. Maxey - P. Reed,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,266.67,0
5,T. Harris - M. Harrell - D. House Jr. - S. Milton - T. Maxey,PHI,1,0,0,300,-300,0,0,0,0,0,0,0,0,0,125.22,0
5,T. Harris - M. Harrell - G. Niang - D. Melton - M. Thybulle,PHI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,464.52,0
5,T. Harris - M. Harrell - G. Niang - F. Korkmaz - D. Melton,PHI,1,0,0,100,-100,0,0,0,0,100,50,0,0,0,180,-100
